datetime,close,high,low,open,volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2025-12-12 05:25:00+00:00,1548.4000244140625,1549.300048828125,1547.699951171875,1548.4000244140625,29807
2025-12-12 05:30:00+00:00,1549.9000244140625,1550.0,1548.4000244140625,1548.4000244140625,55756
2025-12-12 05:35:00+00:00,1550.5999755859375,1550.9000244140625,1549.4000244140625,1549.9000244140625,64415
2025-12-12 05:40:00+00:00,1552.5999755859375,1552.5999755859375,1550.5999755859375,1550.5999755859375,66140
2025-12-12 05:45:00+00:00,1553.4000244140625,1553.4000244140625,1552.0999755859375,1552.5,40405
2025-12-12 05:50:00+00:00,1553.199951171875,1553.5,1552.800048828125,1553.300048828125,41676
2025-12-12 05:55:00+00:00,1553.5,1553.5,1552.5,1553.0999755859375,30648
2025-12-12 06:00:00+00:00,1553.9000244140625,1554.0,1553.0999755859375,1553.5,36185
2025-12-12 06:05:00+00:00,1552.699951171875,1553.9000244140625,1552.699951171875,1553.5,27866
2025-12-12 06:10:00+00:00,1553.800048828125,1553.800048828125,1552.5999755859375,1552.5999755859375,23122
2025-12-12 06:15:00+00:00,1553.0999755859375,1553.800048828125,1552.199951171875,1553.800048828125,29948
2025-12-12 06:20:00+00:00,1553.699951171875,1554.0,1552.5999755859375,1553.0999755859375,25698
2025-12-12 06:25:00+00:00,1556.5,1556.699951171875,1553.300048828125,1553.5999755859375,119660
2025-12-12 06:30:00+00:00,1557.199951171875,1558.800048828125,1556.5999755859375,1556.5999755859375,92087
2025-12-12 06:35:00+00:00,1556.9000244140625,1557.9000244140625,1556.0,1556.800048828125,49010
2025-12-12 06:40:00+00:00,1557.0,1557.0,1555.5,1556.9000244140625,47041
2025-12-12 06:45:00+00:00,1557.300048828125,1557.4000244140625,1556.0999755859375,1556.9000244140625,48053
2025-12-12 06:50:00+00:00,1558.300048828125,1558.699951171875,1556.9000244140625,1557.4000244140625,57943
2025-12-12 06:55:00+00:00,1557.9000244140625,1558.9000244140625,1557.199951171875,1558.4000244140625,47094
2025-12-12 07:00:00+00:00,1558.5,1558.5999755859375,1557.0,1557.9000244140625,35724
2025-12-12 07:05:00+00:00,1557.0,1558.5,1557.0,1558.5,49112
2025-12-12 07:10:00+00:00,1556.4000244140625,1557.5,1556.0999755859375,1557.199951171875,47485
2025-12-12 07:15:00+00:00,1554.800048828125,1557.0,1554.699951171875,1556.800048828125,88954
2025-12-12 07:20:00+00:00,1556.5,1556.5999755859375,1554.199951171875,1555.0,59694
2025-12-12 07:25:00+00:00,1557.0,1557.0,1555.9000244140625,1556.5,45131
2025-12-12 07:30:00+00:00,1557.300048828125,1557.5999755859375,1556.5,1557.0,38521
2025-12-12 07:35:00+00:00,1557.0,1557.4000244140625,1555.800048828125,1557.4000244140625,56945
2025-12-12 07:40:00+00:00,1558.0,1558.0,1556.699951171875,1557.0,38345
2025-12-12 07:45:00+00:00,1558.0999755859375,1558.199951171875,1557.5,1558.0,39983
2025-12-12 07:50:00+00:00,1557.699951171875,1558.300048828125,1557.199951171875,1558.199951171875,35078
2025-12-12 07:55:00+00:00,1557.800048828125,1558.5,1557.300048828125,1557.699951171875,50582
2025-12-12 08:00:00+00:00,1557.0999755859375,1558.0,1556.699951171875,1557.800048828125,44724
2025-12-12 08:05:00+00:00,1557.699951171875,1558.0,1557.0999755859375,1557.199951171875,38408
2025-12-12 08:10:00+00:00,1558.300048828125,1559.0,1557.800048828125,1558.0,58902
2025-12-12 08:15:00+00:00,1558.699951171875,1558.9000244140625,1557.300048828125,1558.4000244140625,38800
2025-12-12 08:20:00+00:00,1558.300048828125,1558.9000244140625,1557.5,1558.9000244140625,44436
2025-12-12 08:25:00+00:00,1558.300048828125,1558.699951171875,1557.800048828125,1558.4000244140625,63389
2025-12-12 08:30:00+00:00,1558.800048828125,1558.9000244140625,1558.0999755859375,1558.300048828125,49262
2025-12-12 08:35:00+00:00,1559.800048828125,1559.800048828125,1558.800048828125,1558.800048828125,93669
2025-12-12 08:40:00+00:00,1559.0999755859375,1559.800048828125,1558.199951171875,1559.699951171875,91332
2025-12-12 08:45:00+00:00,1559.699951171875,1559.800048828125,1558.5999755859375,1559.0,56736
2025-12-12 08:50:00+00:00,1559.0,1559.800048828125,1558.199951171875,1559.800048828125,57964
2025-12-12 08:55:00+00:00,1558.699951171875,1559.199951171875,1558.5999755859375,1559.0,62176
2025-12-12 09:00:00+00:00,1558.9000244140625,1559.0,1558.0999755859375,1558.800048828125,53684
2025-12-12 09:05:00+00:00,1557.5,1558.9000244140625,1557.199951171875,1558.800048828125,91091
2025-12-12 09:10:00+00:00,1558.699951171875,1558.9000244140625,1557.300048828125,1557.4000244140625,77293
2025-12-12 09:15:00+00:00,1557.300048828125,1558.699951171875,1557.0999755859375,1558.5,68350
2025-12-12 09:20:00+00:00,1556.800048828125,1557.4000244140625,1555.699951171875,1557.4000244140625,87441
2025-12-12 09:25:00+00:00,1556.4000244140625,1557.9000244140625,1556.0,1556.699951171875,103382
2025-12-12 09:30:00+00:00,1557.4000244140625,1558.9000244140625,1556.699951171875,1556.9000244140625,220449
2025-12-12 09:35:00+00:00,1557.5999755859375,1558.0,1557.199951171875,1557.4000244140625,172236
2025-12-12 09:40:00+00:00,1556.699951171875,1557.9000244140625,1556.300048828125,1557.5999755859375,222443
2025-12-12 09:45:00+00:00,1555.4000244140625,1556.9000244140625,1555.199951171875,1556.9000244140625,250639
2025-12-12 09:50:00+00:00,1555.0999755859375,1555.800048828125,1554.199951171875,1555.300048828125,211373
2025-12-12 09:55:00+00:00,1554.300048828125,1555.5,1554.0999755859375,1555.199951171875,152168
2025-12-15 03:45:00+00:00,1552.5999755859375,1556.0,1551.199951171875,1552.9000244140625,0
2025-12-15 03:50:00+00:00,1549.5,1552.300048828125,1549.0,1552.300048828125,121408
2025-12-15 03:55:00+00:00,1548.800048828125,1550.5999755859375,1548.5,1549.5,100401
2025-12-15 04:00:00+00:00,1547.800048828125,1549.300048828125,1547.5999755859375,1548.699951171875,126738
2025-12-15 04:05:00+00:00,1548.0999755859375,1549.9000244140625,1547.699951171875,1547.800048828125,77616
2025-12-15 04:10:00+00:00,1548.0,1549.4000244140625,1546.5,1547.9000244140625,74494
2025-12-15 04:15:00+00:00,1549.300048828125,1549.4000244140625,1547.0,1548.0,81805
2025-12-15 04:20:00+00:00,1551.0,1551.9000244140625,1549.4000244140625,1549.4000244140625,100213
2025-12-15 04:25:00+00:00,1551.4000244140625,1551.9000244140625,1550.5,1551.0,69584
2025-12-15 04:30:00+00:00,1551.5,1552.800048828125,1550.9000244140625,1551.5,71750
2025-12-15 04:35:00+00:00,1551.9000244140625,1552.199951171875,1550.800048828125,1551.5,53014
2025-12-15 04:40:00+00:00,1552.0999755859375,1552.9000244140625,1550.800048828125,1551.5999755859375,64882
2025-12-15 04:45:00+00:00,1551.4000244140625,1553.0999755859375,1550.800048828125,1552.0999755859375,46896
2025-12-15 04:50:00+00:00,1550.5,1551.5,1550.4000244140625,1551.300048828125,37814
2025-12-15 04:55:00+00:00,1551.5,1551.5999755859375,1549.5,1550.199951171875,51113
2025-12-15 05:00:00+00:00,1550.9000244140625,1551.5,1550.0999755859375,1551.5,41850
2025-12-15 05:05:00+00:00,1549.300048828125,1551.0,1548.699951171875,1550.9000244140625,61820
2025-12-15 05:10:00+00:00,1550.300048828125,1550.4000244140625,1549.0,1549.0,44044
2025-12-15 05:15:00+00:00,1552.300048828125,1552.300048828125,1550.0,1550.199951171875,66619
2025-12-15 05:20:00+00:00,1551.9000244140625,1552.300048828125,1551.5,1552.300048828125,36823
2025-12-15 05:25:00+00:00,1551.199951171875,1552.5999755859375,1550.9000244140625,1551.9000244140625,50266
2025-12-15 05:30:00+00:00,1551.199951171875,1551.5999755859375,1550.9000244140625,1551.199951171875,30393
2025-12-15 05:35:00+00:00,1550.300048828125,1551.5,1549.9000244140625,1551.300048828125,63135
2025-12-15 05:40:00+00:00,1550.5,1551.199951171875,1550.0999755859375,1550.300048828125,45869
2025-12-15 05:45:00+00:00,1550.9000244140625,1551.0999755859375,1550.199951171875,1550.5,36564
2025-12-15 05:50:00+00:00,1551.0,1551.199951171875,1550.199951171875,1550.5,31367
2025-12-15 05:55:00+00:00,1552.300048828125,1552.4000244140625,1551.0,1551.0,51157
2025-12-15 06:00:00+00:00,1550.699951171875,1552.4000244140625,1550.4000244140625,1552.300048828125,53564
2025-12-15 06:05:00+00:00,1550.5,1551.300048828125,1550.0,1550.699951171875,54982
2025-12-15 06:10:00+00:00,1551.0999755859375,1551.199951171875,1550.5,1550.5999755859375,36597
2025-12-15 06:15:00+00:00,1552.0,1552.0,1550.9000244140625,1551.0999755859375,40550
2025-12-15 06:20:00+00:00,1553.0,1554.699951171875,1552.0,1552.0,80083
2025-12-15 06:25:00+00:00,1553.800048828125,1554.0,1552.9000244140625,1553.0999755859375,55257
2025-12-15 06:30:00+00:00,1554.0,1554.0,1553.5999755859375,1553.800048828125,42857
2025-12-15 06:35:00+00:00,1553.300048828125,1554.0999755859375,1553.0,1553.9000244140625,36175
2025-12-15 06:40:00+00:00,1554.5,1554.5,1553.199951171875,1553.4000244140625,40130
2025-12-15 06:45:00+00:00,1554.199951171875,1554.699951171875,1553.5,1554.4000244140625,51598
2025-12-15 06:50:00+00:00,1554.800048828125,1555.0,1554.300048828125,1554.300048828125,52576
2025-12-15 06:55:00+00:00,1554.699951171875,1555.0,1554.0,1554.699951171875,41493
2025-12-15 07:00:00+00:00,1555.0,1555.0,1554.4000244140625,1554.699951171875,38304
2025-12-15 07:05:00+00:00,1554.5,1555.0,1553.699951171875,1555.0,36198
2025-12-15 07:10:00+00:00,1554.9000244140625,1555.0,1554.300048828125,1554.5,37922
2025-12-15 07:15:00+00:00,1555.5,1555.699951171875,1554.0999755859375,1555.0,42561
2025-12-15 07:20:00+00:00,1555.0,1556.0,1554.9000244140625,1555.5,42944
2025-12-15 07:25:00+00:00,1555.0,1555.0,1553.5999755859375,1555.0,64910
2025-12-15 07:30:00+00:00,1555.800048828125,1555.800048828125,1554.699951171875,1555.0,38244
2025-12-15 07:35:00+00:00,1555.199951171875,1556.0,1555.0,1555.800048828125,40961
2025-12-15 07:40:00+00:00,1556.4000244140625,1556.5,1555.0,1555.199951171875,53840
2025-12-15 07:45:00+00:00,1555.800048828125,1556.5,1555.0,1556.5,52798
2025-12-15 07:50:00+00:00,1555.300048828125,1555.699951171875,1554.9000244140625,1555.699951171875,39495
2025-12-15 07:55:00+00:00,1554.5,1555.4000244140625,1554.0999755859375,1555.300048828125,54117
2025-12-15 08:00:00+00:00,1555.4000244140625,1555.5,1554.199951171875,1554.5,39739
2025-12-15 08:05:00+00:00,1555.300048828125,1556.0,1554.199951171875,1555.4000244140625,65200
2025-12-15 08:10:00+00:00,1554.800048828125,1556.0,1554.4000244140625,1555.5,42218
2025-12-15 08:15:00+00:00,1555.5999755859375,1555.5999755859375,1554.199951171875,1554.800048828125,47063
2025-12-15 08:20:00+00:00,1555.4000244140625,1555.699951171875,1554.199951171875,1555.5999755859375,34679
2025-12-15 08:25:00+00:00,1554.5999755859375,1555.5999755859375,1554.5,1555.5999755859375,45721
2025-12-15 08:30:00+00:00,1555.300048828125,1556.0999755859375,1554.5,1554.699951171875,86678
2025-12-15 08:35:00+00:00,1553.9000244140625,1555.9000244140625,1553.5999755859375,1555.4000244140625,111400
2025-12-15 08:40:00+00:00,1554.5,1554.5,1552.5,1553.800048828125,158160
2025-12-15 08:45:00+00:00,1554.699951171875,1555.0,1553.0999755859375,1554.5,59156
2025-12-15 08:50:00+00:00,1554.4000244140625,1555.0999755859375,1553.5,1554.699951171875,67646
2025-12-15 08:55:00+00:00,1554.199951171875,1554.5,1553.9000244140625,1554.4000244140625,54104
2025-12-15 09:00:00+00:00,1554.5,1554.5,1553.4000244140625,1554.300048828125,50675
2025-12-15 09:05:00+00:00,1554.5999755859375,1554.699951171875,1553.5999755859375,1554.5,73082
2025-12-15 09:10:00+00:00,1556.199951171875,1556.199951171875,1554.199951171875,1554.5,93498
2025-12-15 09:15:00+00:00,1556.199951171875,1558.0999755859375,1556.0,1556.0999755859375,303635
2025-12-15 09:20:00+00:00,1557.0,1557.0999755859375,1556.0999755859375,1556.199951171875,82615
2025-12-15 09:25:00+00:00,1556.4000244140625,1557.0999755859375,1556.199951171875,1557.0999755859375,73126
2025-12-15 09:30:00+00:00,1555.5999755859375,1557.0,1555.300048828125,1556.5,162467
2025-12-15 09:35:00+00:00,1556.800048828125,1557.300048828125,1555.0999755859375,1555.5999755859375,297006
2025-12-15 09:40:00+00:00,1556.0,1556.800048828125,1555.9000244140625,1556.699951171875,156826
2025-12-15 09:45:00+00:00,1555.300048828125,1556.0999755859375,1555.300048828125,1555.9000244140625,233933
2025-12-15 09:50:00+00:00,1555.800048828125,1555.800048828125,1555.199951171875,1555.5999755859375,125948
2025-12-15 09:55:00+00:00,1556.5,1557.5999755859375,1555.699951171875,1555.800048828125,185619
2025-12-16 03:45:00+00:00,1548.800048828125,1550.699951171875,1547.300048828125,1547.699951171875,0
2025-12-16 03:50:00+00:00,1548.4000244140625,1549.5999755859375,1548.0,1548.5999755859375,79942
2025-12-16 03:55:00+00:00,1548.300048828125,1549.300048828125,1547.300048828125,1548.0999755859375,88198
2025-12-16 04:00:00+00:00,1547.0,1548.300048828125,1546.4000244140625,1548.300048828125,85005
2025-12-16 04:05:00+00:00,1545.699951171875,1547.0,1545.199951171875,1547.0,118680
2025-12-16 04:10:00+00:00,1545.0,1547.0999755859375,1544.199951171875,1545.699951171875,125398
2025-12-16 04:15:00+00:00,1546.0,1546.5999755859375,1544.5,1545.199951171875,49913
2025-12-16 04:20:00+00:00,1545.199951171875,1546.199951171875,1544.4000244140625,1545.699951171875,58833
2025-12-16 04:25:00+00:00,1543.300048828125,1545.699951171875,1543.0,1545.4000244140625,67930
2025-12-16 04:30:00+00:00,1542.0,1543.300048828125,1541.5999755859375,1543.300048828125,93050
2025-12-16 04:35:00+00:00,1541.4000244140625,1542.0999755859375,1541.0999755859375,1542.0,108373
2025-12-16 04:40:00+00:00,1540.9000244140625,1542.0,1540.300048828125,1541.4000244140625,51501
2025-12-16 04:45:00+00:00,1541.5999755859375,1542.0999755859375,1540.800048828125,1540.800048828125,60827
2025-12-16 04:50:00+00:00,1541.5,1542.0999755859375,1541.300048828125,1541.9000244140625,47907
2025-12-16 04:55:00+00:00,1540.800048828125,1541.9000244140625,1540.4000244140625,1541.5999755859375,37776
2025-12-16 05:00:00+00:00,1541.5,1543.199951171875,1540.0,1540.699951171875,75077
2025-12-16 05:05:00+00:00,1539.800048828125,1542.0999755859375,1539.0999755859375,1541.9000244140625,157779
2025-12-16 05:10:00+00:00,1540.699951171875,1541.0999755859375,1539.5999755859375,1539.800048828125,61593
2025-12-16 05:15:00+00:00,1540.800048828125,1541.699951171875,1540.300048828125,1540.699951171875,75197
2025-12-16 05:20:00+00:00,1541.800048828125,1542.199951171875,1540.0999755859375,1540.9000244140625,30944
2025-12-16 05:25:00+00:00,1541.300048828125,1542.199951171875,1539.699951171875,1541.699951171875,85135
2025-12-16 05:30:00+00:00,1540.5,1541.4000244140625,1540.0999755859375,1541.300048828125,23153
2025-12-16 05:35:00+00:00,1541.800048828125,1543.199951171875,1540.0999755859375,1540.5999755859375,42008
2025-12-16 05:40:00+00:00,1541.300048828125,1542.800048828125,1541.0,1541.800048828125,32374
2025-12-16 05:45:00+00:00,1543.0,1543.699951171875,1540.4000244140625,1541.300048828125,104868
2025-12-16 05:50:00+00:00,1542.9000244140625,1545.5999755859375,1542.4000244140625,1543.0,142483
2025-12-16 05:55:00+00:00,1543.5,1545.0,1542.300048828125,1543.199951171875,280780
2025-12-16 06:00:00+00:00,1543.0999755859375,1544.5,1543.0,1543.5,197782
2025-12-16 06:05:00+00:00,1543.699951171875,1544.0,1542.5999755859375,1543.0999755859375,32220
2025-12-16 06:10:00+00:00,1543.4000244140625,1544.0,1542.800048828125,1543.699951171875,48934
2025-12-16 06:15:00+00:00,1544.0,1544.0999755859375,1542.9000244140625,1542.9000244140625,63352
2025-12-16 06:20:00+00:00,1545.4000244140625,1545.4000244140625,1543.9000244140625,1544.0,66729
2025-12-16 06:25:00+00:00,1542.699951171875,1545.5,1542.300048828125,1545.5,38771
2025-12-16 06:30:00+00:00,1542.5999755859375,1543.199951171875,1542.199951171875,1542.5999755859375,20597
2025-12-16 06:35:00+00:00,1542.800048828125,1542.800048828125,1542.0999755859375,1542.4000244140625,13139
2025-12-16 06:40:00+00:00,1543.199951171875,1543.199951171875,1542.0,1542.5,14052
2025-12-16 06:45:00+00:00,1544.5999755859375,1544.9000244140625,1543.0,1543.199951171875,26915
2025-12-16 06:50:00+00:00,1544.199951171875,1545.4000244140625,1543.5,1544.800048828125,39658
2025-12-16 06:55:00+00:00,1545.0,1545.300048828125,1544.0999755859375,1544.300048828125,89806
2025-12-16 07:00:00+00:00,1546.4000244140625,1547.300048828125,1544.4000244140625,1545.0999755859375,209471
2025-12-16 07:05:00+00:00,1543.9000244140625,1546.699951171875,1543.5,1546.699951171875,55618
2025-12-16 07:10:00+00:00,1545.199951171875,1545.800048828125,1543.5,1544.0,106586
2025-12-16 07:15:00+00:00,1543.800048828125,1545.300048828125,1542.800048828125,1545.199951171875,87067
2025-12-16 07:20:00+00:00,1543.5999755859375,1545.4000244140625,1543.5,1544.0,183596
2025-12-16 07:25:00+00:00,1544.4000244140625,1544.5,1540.800048828125,1543.5999755859375,260855
2025-12-16 07:30:00+00:00,1543.5,1544.5999755859375,1543.300048828125,1544.4000244140625,148698
2025-12-16 07:35:00+00:00,1544.5,1544.5,1541.4000244140625,1543.5,87436
2025-12-16 07:40:00+00:00,1544.800048828125,1545.800048828125,1544.0,1544.5999755859375,71693
2025-12-16 07:45:00+00:00,1545.5,1547.800048828125,1543.699951171875,1544.800048828125,281235
2025-12-16 07:50:00+00:00,1546.199951171875,1546.699951171875,1545.699951171875,1545.699951171875,44269
2025-12-16 07:55:00+00:00,1545.5999755859375,1546.5,1544.4000244140625,1546.4000244140625,106296
2025-12-16 08:00:00+00:00,1546.300048828125,1546.5,1545.0,1545.5999755859375,41513
2025-12-16 08:05:00+00:00,1548.199951171875,1548.199951171875,1546.199951171875,1546.300048828125,112448
2025-12-16 08:10:00+00:00,1546.0,1550.4000244140625,1544.699951171875,1548.300048828125,535384
2025-12-16 08:15:00+00:00,1548.4000244140625,1549.9000244140625,1545.4000244140625,1545.9000244140625,258353
2025-12-16 08:20:00+00:00,1548.5999755859375,1549.300048828125,1547.5,1548.4000244140625,41374
2025-12-16 08:25:00+00:00,1547.4000244140625,1549.5999755859375,1546.0999755859375,1548.5999755859375,215503
2025-12-16 08:30:00+00:00,1546.699951171875,1547.9000244140625,1546.699951171875,1547.4000244140625,60769
2025-12-16 08:35:00+00:00,1546.9000244140625,1549.4000244140625,1545.199951171875,1546.5999755859375,254688
2025-12-16 08:40:00+00:00,1546.9000244140625,1547.5999755859375,1545.699951171875,1546.800048828125,80668
2025-12-16 08:45:00+00:00,1545.0,1547.0,1545.0,1547.0,66610
2025-12-16 08:50:00+00:00,1546.0,1546.199951171875,1543.5,1545.0,290757
2025-12-16 08:55:00+00:00,1543.9000244140625,1546.5,1542.199951171875,1546.0999755859375,382481
2025-12-16 09:00:00+00:00,1541.699951171875,1544.699951171875,1541.699951171875,1543.800048828125,124542
2025-12-16 09:05:00+00:00,1543.5999755859375,1543.9000244140625,1541.800048828125,1541.9000244140625,109395
2025-12-16 09:10:00+00:00,1544.199951171875,1544.5999755859375,1543.199951171875,1543.699951171875,46508
2025-12-16 09:15:00+00:00,1543.699951171875,1547.0999755859375,1542.4000244140625,1544.0999755859375,461423
2025-12-16 09:20:00+00:00,1544.5,1545.9000244140625,1542.0999755859375,1543.9000244140625,508003
2025-12-16 09:25:00+00:00,1543.300048828125,1545.5999755859375,1541.5,1544.199951171875,441679
2025-12-16 09:30:00+00:00,1544.0999755859375,1544.9000244140625,1541.300048828125,1543.4000244140625,587987
2025-12-16 09:35:00+00:00,1541.800048828125,1545.699951171875,1541.0999755859375,1544.4000244140625,789415
2025-12-16 09:40:00+00:00,1540.800048828125,1543.199951171875,1540.4000244140625,1542.300048828125,424500
2025-12-16 09:45:00+00:00,1540.0999755859375,1541.300048828125,1540.0999755859375,1541.300048828125,207764
2025-12-16 09:50:00+00:00,1541.800048828125,1542.800048828125,1539.199951171875,1540.199951171875,328044
2025-12-16 09:55:00+00:00,1540.699951171875,1542.9000244140625,1540.699951171875,1541.800048828125,151993
2025-12-17 03:45:00+00:00,1544.699951171875,1548.0,1542.0999755859375,1548.0,0
2025-12-17 03:50:00+00:00,1549.4000244140625,1549.5,1544.5999755859375,1544.5999755859375,107317
2025-12-17 03:55:00+00:00,1547.300048828125,1549.9000244140625,1547.300048828125,1549.4000244140625,45081
2025-12-17 04:00:00+00:00,1548.5999755859375,1548.5999755859375,1546.0999755859375,1547.699951171875,62089
2025-12-17 04:05:00+00:00,1546.9000244140625,1548.9000244140625,1546.300048828125,1548.199951171875,64725
2025-12-17 04:10:00+00:00,1544.699951171875,1546.800048828125,1544.0,1546.800048828125,57517
2025-12-17 04:15:00+00:00,1544.5999755859375,1544.9000244140625,1544.0,1544.699951171875,42969
2025-12-17 04:20:00+00:00,1544.5999755859375,1545.0999755859375,1543.300048828125,1544.5999755859375,54341
2025-12-17 04:25:00+00:00,1546.300048828125,1546.300048828125,1544.0999755859375,1544.5999755859375,40968
2025-12-17 04:30:00+00:00,1543.800048828125,1546.4000244140625,1543.800048828125,1546.300048828125,31999
2025-12-17 04:35:00+00:00,1543.699951171875,1543.9000244140625,1542.300048828125,1543.9000244140625,41095
2025-12-17 04:40:00+00:00,1543.800048828125,1544.0,1542.9000244140625,1543.699951171875,80123
2025-12-17 04:45:00+00:00,1544.0,1544.199951171875,1543.699951171875,1543.800048828125,45121
2025-12-17 04:50:00+00:00,1542.5,1544.0,1542.0,1544.0,38008
2025-12-17 04:55:00+00:00,1541.5,1542.699951171875,1541.5,1542.5,37074
2025-12-17 05:00:00+00:00,1542.0,1542.5,1541.0999755859375,1541.5999755859375,60342
2025-12-17 05:05:00+00:00,1543.0,1543.0,1541.5999755859375,1541.9000244140625,29151
2025-12-17 05:10:00+00:00,1542.300048828125,1543.5,1542.0999755859375,1543.0,37861
2025-12-17 05:15:00+00:00,1543.199951171875,1544.0,1542.199951171875,1542.199951171875,27245
2025-12-17 05:20:00+00:00,1543.5,1543.5999755859375,1543.0,1543.4000244140625,28552
2025-12-17 05:25:00+00:00,1544.0,1544.199951171875,1542.4000244140625,1543.5,74888
2025-12-17 05:30:00+00:00,1541.699951171875,1544.0,1540.800048828125,1544.0,116082
2025-12-17 05:35:00+00:00,1542.5,1542.9000244140625,1541.300048828125,1541.699951171875,73462
2025-12-17 05:40:00+00:00,1542.0999755859375,1542.5,1541.0999755859375,1542.5,54425
2025-12-17 05:45:00+00:00,1543.199951171875,1543.300048828125,1542.300048828125,1542.5,39659
2025-12-17 05:50:00+00:00,1542.199951171875,1543.300048828125,1542.0999755859375,1543.300048828125,33830
2025-12-17 05:55:00+00:00,1541.0999755859375,1542.300048828125,1541.0,1542.300048828125,44290
2025-12-17 06:00:00+00:00,1540.5999755859375,1541.4000244140625,1540.0999755859375,1541.199951171875,89343
2025-12-17 06:05:00+00:00,1541.9000244140625,1542.0999755859375,1540.5999755859375,1540.5999755859375,42436
2025-12-17 06:10:00+00:00,1543.0,1543.0,1541.9000244140625,1542.0,45033
2025-12-17 06:15:00+00:00,1546.0,1546.199951171875,1542.9000244140625,1543.0,153131
2025-12-17 06:20:00+00:00,1543.300048828125,1546.5999755859375,1541.800048828125,1545.9000244140625,197674
2025-12-17 06:25:00+00:00,1542.0,1543.5,1541.5999755859375,1543.5,42156
2025-12-17 06:30:00+00:00,1541.4000244140625,1541.9000244140625,1541.0,1541.9000244140625,47851
2025-12-17 06:35:00+00:00,1539.5999755859375,1542.800048828125,1539.4000244140625,1541.5999755859375,162776
2025-12-17 06:40:00+00:00,1540.4000244140625,1541.5,1539.4000244140625,1539.4000244140625,88990
2025-12-17 06:45:00+00:00,1541.9000244140625,1541.9000244140625,1540.0,1540.5,66881
2025-12-17 06:50:00+00:00,1542.4000244140625,1543.0,1541.5,1541.9000244140625,28560
2025-12-17 06:55:00+00:00,1541.9000244140625,1542.800048828125,1541.9000244140625,1542.4000244140625,26225
2025-12-17 07:00:00+00:00,1541.800048828125,1542.199951171875,1541.5999755859375,1542.0,26724
2025-12-17 07:05:00+00:00,1541.4000244140625,1541.9000244140625,1540.0,1541.800048828125,125202
2025-12-17 07:10:00+00:00,1541.199951171875,1541.4000244140625,1540.699951171875,1541.4000244140625,48729
2025-12-17 07:15:00+00:00,1542.0999755859375,1542.5,1540.800048828125,1541.4000244140625,103554
2025-12-17 07:20:00+00:00,1541.5,1543.800048828125,1541.5,1542.0999755859375,141798
2025-12-17 07:25:00+00:00,1542.0999755859375,1542.199951171875,1540.699951171875,1541.699951171875,117390
2025-12-17 07:30:00+00:00,1543.199951171875,1543.5,1542.199951171875,1542.199951171875,51833
2025-12-17 07:35:00+00:00,1543.9000244140625,1544.5999755859375,1543.199951171875,1543.300048828125,55832
2025-12-17 07:40:00+00:00,1543.300048828125,1544.0999755859375,1541.9000244140625,1543.9000244140625,79792
2025-12-17 07:45:00+00:00,1544.4000244140625,1544.5999755859375,1542.800048828125,1543.300048828125,57412
2025-12-17 07:50:00+00:00,1544.4000244140625,1544.5999755859375,1543.300048828125,1544.199951171875,74199
